Sample label;Latitude (start of trawl);Longitude (start of trawl);Latitude 2 (end of trawl);Longitude 2 (end of trawl);Bathy depth [m] (start of trawl);Bathy depth [m] (end of trawl);Date/Time (start of trawl);Date/Time (end of trawl);Habitat;Mass [g] (total);Mass [g] (subsample);C. harengus TL [mm];C. harengus [#];Sex;Sal (PSU);Temp [Â°C] (at surface);Comment;# number before extrapolation
Sylt-4 trawl 9;55,0008;8,4315;54,9925;8,4365;10,5;6,6;2012-09-19T12:05;2012-09-19T12:20;Pelagic;1220;137;105;3;;29,5;14,7;;
Sylt-5 trawl 9;54,9987;8,4278;54,9925;8,426;5,1;1,9;2012-09-20T09:05;2012-09-20T09:20;Benthic;1839;438;95;8;;29,6;14,5;;
Sylt-5 trawl 9;54,9987;8,4278;54,9925;8,426;5,1;1,9;2012-09-20T09:05;2012-09-20T09:20;Benthic;1839;438;100;49;;29,6;14,5;;
Sylt-5 trawl 9;54,9987;8,4278;54,9925;8,426;5,1;1,9;2012-09-20T09:05;2012-09-20T09:20;Benthic;1839;438;105;12;;29,6;14,5;;
Sylt-5 trawl 9;54,9987;8,4278;54,9925;8,426;5,1;1,9;2012-09-20T09:05;2012-09-20T09:20;Benthic;1839;438;110;2;;29,6;14,5;;
Sylt-5 trawl 9;54,9987;8,4278;54,9925;8,426;5,1;1,9;2012-09-20T09:05;2012-09-20T09:20;Benthic;1839;438;120;1;;29,6;14,5;;
Sylt-6 trawl 9;54,9323;8,3952;54,9407;8,4058;6,1;6,6;2012-09-20T10:50;2012-09-20T10:05;Benthic;1200;;;;;29,7;13,7;decayed, not measured;
Sylt-7 trawl 9;54,9408;8,3998;54,9482;8,4163;2,5;2,2;2012-09-20T09:52;2012-09-20T10:07;Benthic;3290;278;90;1;;29,7;13,7;;
Sylt-7 trawl 9;54,9408;8,3998;54,9482;8,4163;2,5;2,2;2012-09-20T09:52;2012-09-20T10:07;Benthic;3290;278;95;18;;29,7;13,7;;
Sylt-7 trawl 9;54,9408;8,3998;54,9482;8,4163;2,5;2,2;2012-09-20T09:52;2012-09-20T10:07;Benthic;3290;278;100;29;;29,7;13,7;;
Sylt-7 trawl 9;54,9408;8,3998;54,9482;8,4163;2,5;2,2;2012-09-20T09:52;2012-09-20T10:07;Benthic;3290;278;105;2;;29,7;13,7;;
Sylt-6 trawl 9;54,9317;8,3948;54,944;8,4145;6;6,2;2012-09-20T10:21;2012-09-20T10:36;Pelagic;;;60;2;;29,7;13,7;;
Sylt-6 trawl 9;54,9317;8,3948;54,944;8,4145;6;6,2;2012-09-20T10:21;2012-09-20T10:36;Pelagic;;;90;10;;29,7;13,7;;
Sylt-6 trawl 9;54,9317;8,3948;54,944;8,4145;6;6,2;2012-09-20T10:21;2012-09-20T10:36;Pelagic;;;95;16;;29,7;13,7;;
Sylt-6 trawl 9;54,9317;8,3948;54,944;8,4145;6;6,2;2012-09-20T10:21;2012-09-20T10:36;Pelagic;;;100;27;;29,7;13,7;;
Sylt-6 trawl 9;54,9317;8,3948;54,944;8,4145;6;6,2;2012-09-20T10:21;2012-09-20T10:36;Pelagic;;;135;1;;29,7;13,7;;
Sylt-1 trawl 10;55,0555;8,4384;55,0512;8,4534;7,6;12,9;2012-10-24T09:47;2012-10-24T10:02;Benthic;6953;164;70;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0555;8,4384;55,0512;8,4534;7,6;12,9;2012-10-24T09:47;2012-10-24T10:02;Benthic;6953;164;100;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0555;8,4384;55,0512;8,4534;7,6;12,9;2012-10-24T09:47;2012-10-24T10:02;Benthic;6953;164;105;2;;29,2;11,5;;
Sylt-1 trawl 10;55,0555;8,4384;55,0512;8,4534;7,6;12,9;2012-10-24T09:47;2012-10-24T10:02;Benthic;6953;164;110;4;;29,2;11,5;;
Sylt-1 trawl 10;55,0555;8,4384;55,0512;8,4534;7,6;12,9;2012-10-24T09:47;2012-10-24T10:02;Benthic;6953;164;115;5;;29,2;11,5;;
Sylt-1 trawl 10;55,0555;8,4384;55,0512;8,4534;7,6;12,9;2012-10-24T09:47;2012-10-24T10:02;Benthic;6953;164;120;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0555;8,4384;55,0512;8,4534;7,6;12,9;2012-10-24T09:47;2012-10-24T10:02;Benthic;6953;164;180;1;;29,2;11,5;;
Sylt-2 trawl 10;55,036;8,4688;55,0316;8,4633;11,7;13,1;2012-10-24T10:53;2012-10-24T11:08;Benthic;;;70;1;;27,7;11,3;;
Sylt-2 trawl 10;55,036;8,4688;55,0316;8,4633;11,7;13,1;2012-10-24T10:53;2012-10-24T11:08;Benthic;;;100;1;;27,7;11,3;;
Sylt-2 trawl 10;55,036;8,4688;55,0316;8,4633;11,7;13,1;2012-10-24T10:53;2012-10-24T11:08;Benthic;;;105;1;;27,7;11,3;;
Sylt-2 trawl 10;55,036;8,4688;55,0316;8,4633;11,7;13,1;2012-10-24T10:53;2012-10-24T11:08;Benthic;;;110;6;;27,7;11,3;;
Sylt-2 trawl 10;55,036;8,4688;55,0316;8,4633;11,7;13,1;2012-10-24T10:53;2012-10-24T11:08;Benthic;;;115;4;;27,7;11,3;;
Sylt-2 trawl 10;55,036;8,4688;55,0316;8,4633;11,7;13,1;2012-10-24T10:53;2012-10-24T11:08;Benthic;;;120;1;;27,7;11,3;;
Sylt-2 trawl 10;55,036;8,4688;55,0316;8,4633;11,7;13,1;2012-10-24T10:53;2012-10-24T11:08;Benthic;;;125;1;;27,7;11,3;;
Sylt-2 trawl 10;55,036;8,4688;55,0316;8,4633;11,7;13,1;2012-10-24T10:53;2012-10-24T11:08;Benthic;;;140;1;;27,7;11,3;;
Sylt-3 trawl 10;55,0289;8,4608;55,0289;8,4608;4,6;5;2012-10-24T08:38;2012-10-24T08:53;Benthic;8360;460;85;1;;28;11,3;;
Sylt-3 trawl 10;55,0289;8,4608;55,0289;8,4608;4,6;5;2012-10-24T08:38;2012-10-24T08:53;Benthic;8360;460;100;2;;28;11,3;;
Sylt-3 trawl 10;55,0289;8,4608;55,0289;8,4608;4,6;5;2012-10-24T08:38;2012-10-24T08:53;Benthic;8360;460;105;11;;28;11,3;;
Sylt-3 trawl 10;55,0289;8,4608;55,0289;8,4608;4,6;5;2012-10-24T08:38;2012-10-24T08:53;Benthic;8360;460;110;27;;28;11,3;;
Sylt-3 trawl 10;55,0289;8,4608;55,0289;8,4608;4,6;5;2012-10-24T08:38;2012-10-24T08:53;Benthic;8360;460;115;10;;28;11,3;;
Sylt-3 trawl 10;55,0289;8,4608;55,0289;8,4608;4,6;5;2012-10-24T08:38;2012-10-24T08:53;Benthic;8360;460;120;1;;28;11,3;;
Sylt-3 trawl 10;55,0289;8,4608;55,0289;8,4608;4,6;5;2012-10-24T08:38;2012-10-24T08:53;Benthic;8360;460;130;1;;28;11,3;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;45;1;;26,8;11,1;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;75;1;;26,8;11,1;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;85;1;;26,8;11,1;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;100;1;;26,8;11,1;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;105;2;;26,8;11,1;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;110;12;;26,8;11,1;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;115;1;;26,8;11,1;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;120;2;;26,8;11,1;;
Sylt-4 trawl 10;54,9865;8,4397;54,9972;8,43;11,9;9,4;2012-10-24T12:00;2012-10-24T12:15;Benthic;;;125;1;;26,8;11,1;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;50;2;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;55;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;60;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;70;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;75;2;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;80;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;85;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;105;3;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;110;8;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;115;2;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;120;1;;29,2;11,5;;
Sylt-1 trawl 10;55,0558;8,4395;55,0478;8,4635;11,8;11,6;2012-10-24T09:19;2012-10-24T09:34;Pelagic;942;160;135;1;;29,2;11,5;;
Sylt-2 trawl 10;55,0307;8,4644;55,0172;8,4498;11,3;10,2;2012-10-24T11:25;2012-10-24T11:40;Pelagic;;;45;1;;27,7;11,3;;
Sylt-2 trawl 10;55,0307;8,4644;55,0172;8,4498;11,3;10,2;2012-10-24T11:25;2012-10-24T11:40;Pelagic;;;50;3;;27,7;11,3;;
Sylt-2 trawl 10;55,0307;8,4644;55,0172;8,4498;11,3;10,2;2012-10-24T11:25;2012-10-24T11:40;Pelagic;;;55;1;;27,7;11,3;;
Sylt-2 trawl 10;55,0307;8,4644;55,0172;8,4498;11,3;10,2;2012-10-24T11:25;2012-10-24T11:40;Pelagic;;;60;1;;27,7;11,3;;
Sylt-2 trawl 10;55,0307;8,4644;55,0172;8,4498;11,3;10,2;2012-10-24T11:25;2012-10-24T11:40;Pelagic;;;105;3;;27,7;11,3;;
Sylt-2 trawl 10;55,0307;8,4644;55,0172;8,4498;11,3;10,2;2012-10-24T11:25;2012-10-24T11:40;Pelagic;;;110;4;;27,7;11,3;;
Sylt-2 trawl 10;55,0307;8,4644;55,0172;8,4498;11,3;10,2;2012-10-24T11:25;2012-10-24T11:40;Pelagic;;;115;2;;27,7;11,3;;
Sylt-2 trawl 10;55,0307;8,4644;55,0172;8,4498;11,3;10,2;2012-10-24T11:25;2012-10-24T11:40;Pelagic;;;120;2;;27,7;11,3;;
Sylt-4 trawl 10;55,0008;8,4315;54,9925;8,4365;5;11,1;2012-10-24T11:35;2012-10-24T11:50;Pelagic;;;115;1;;26,8;11,1;;
Sylt-5 trawl 10;54,9987;8,4278;54,9925;8,426;4,2;2,5;2012-10-25T09:00;2012-10-25T09:15;Benthic;12600;210;100;2;;27,2;11;;
Sylt-5 trawl 10;54,9987;8,4278;54,9925;8,426;4,2;2,5;2012-10-25T09:00;2012-10-25T09:15;Benthic;12600;210;105;11;;27,2;11;;
Sylt-5 trawl 10;54,9987;8,4278;54,9925;8,426;4,2;2,5;2012-10-25T09:00;2012-10-25T09:15;Benthic;12600;210;110;11;;27,2;11;;
Sylt-5 trawl 10;54,9987;8,4278;54,9925;8,426;4,2;2,5;2012-10-25T09:00;2012-10-25T09:15;Benthic;12600;210;115;2;;27,2;11;;
Sylt-6 trawl 10;54,9323;8,3952;54,9407;8,4058;6,8;8,9;2012-10-25T09:52;2012-10-25T10:12;Benthic;;;100;2;;26,4;10,8;;
Sylt-6 trawl 10;54,9323;8,3952;54,9407;8,4058;6,8;8,9;2012-10-25T09:52;2012-10-25T10:12;Benthic;;;105;1;;26,4;10,8;;
Sylt-6 trawl 10;54,9323;8,3952;54,9407;8,4058;6,8;8,9;2012-10-25T09:52;2012-10-25T10:12;Benthic;;;110;2;;26,4;10,8;;
Sylt-7 trawl 10;54,9408;8,3998;54,9482;8,4163;2,9;3,3;2012-10-25T09:34;2012-10-25T09:49;Benthic;;;100;1;;26,4;10,8;;
Sylt-7 trawl 10;54,9408;8,3998;54,9482;8,4163;2,9;3,3;2012-10-25T09:34;2012-10-25T09:49;Benthic;;;105;7;;26,4;10,8;;
Sylt-7 trawl 10;54,9408;8,3998;54,9482;8,4163;2,9;3,3;2012-10-25T09:34;2012-10-25T09:49;Benthic;;;110;15;;26,4;10,8;;
Sylt-7 trawl 10;54,9408;8,3998;54,9482;8,4163;2,9;3,3;2012-10-25T09:34;2012-10-25T09:49;Benthic;;;115;6;;26,4;10,8;;
Sylt-7 trawl 10;54,9408;8,3998;54,9482;8,4163;2,9;3,3;2012-10-25T09:34;2012-10-25T09:49;Benthic;;;120;1;;26,4;10,8;;
Sylt-7 trawl 10;54,9408;8,3998;54,9482;8,4163;2,9;3,3;2012-10-25T09:34;2012-10-25T09:49;Benthic;;;70;1;;26,4;10,8;;
Sylt-3 trawl 11;55,0289;8,4608;55,0289;8,4608;2,5;4,1;2012-12-05T08:48;2012-12-05T09:02;Benthic;;;95;1;;27,6;3,9;;
Sylt-3 trawl 11;55,0289;8,4608;55,0289;8,4608;2,5;4,1;2012-12-05T08:48;2012-12-05T09:02;Benthic;;;100;1;;27,6;3,9;;
Sylt-3 trawl 11;55,0289;8,4608;55,0289;8,4608;2,5;4,1;2012-12-05T08:48;2012-12-05T09:02;Benthic;;;105;3;;27,6;3,9;;
Sylt-3 trawl 11;55,0289;8,4608;55,0289;8,4608;2,5;4,1;2012-12-05T08:48;2012-12-05T09:02;Benthic;;;110;3;;27,6;3,9;;
Sylt-3 trawl 11;55,0289;8,4608;55,0289;8,4608;2,5;4,1;2012-12-05T08:48;2012-12-05T09:02;Benthic;;;120;1;;27,6;3,9;;
Sylt-4 trawl 11;54,9865;8,4397;54,9972;8,43;6,3;9,5;2012-12-05T11:58;2012-12-05T12:13;Benthic;;;90;1;;26,1;1,6;;
Sylt-4 trawl 11;54,9865;8,4397;54,9972;8,43;6,3;9,5;2012-12-05T11:58;2012-12-05T12:13;Benthic;;;100;10;;26,1;1,6;;
Sylt-4 trawl 11;54,9865;8,4397;54,9972;8,43;6,3;9,5;2012-12-05T11:58;2012-12-05T12:13;Benthic;;;105;10;;26,1;1,6;;
Sylt-4 trawl 11;54,9865;8,4397;54,9972;8,43;6,3;9,5;2012-12-05T11:58;2012-12-05T12:13;Benthic;;;110;22;;26,1;1,6;;
Sylt-4 trawl 11;54,9865;8,4397;54,9972;8,43;6,3;9,5;2012-12-05T11:58;2012-12-05T12:13;Benthic;;;115;3;;26,1;1,6;;
Sylt-4 trawl 11;54,9865;8,4397;54,9972;8,43;6,3;9,5;2012-12-05T11:58;2012-12-05T12:13;Benthic;;;120;2;;26,1;1,6;;
Sylt-4 trawl 11;54,9865;8,4397;54,9972;8,43;6,3;9,5;2012-12-05T11:58;2012-12-05T12:13;Benthic;;;130;2;;26,1;1,6;;
Sylt-4 trawl 11;54,9865;8,4397;54,9972;8,43;6,3;9,5;2012-12-05T11:58;2012-12-05T12:13;Benthic;;;140;1;;26,1;1,6;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;75;1;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;80;1;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;100;5;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;105;10;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;110;29;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;115;11;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;120;11;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;130;4;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;140;1;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;210;1;;28,4;4,2;;
Sylt-1 trawl 11;55,0555;8,4384;55,0512;8,4534;15,4;8,8;2012-12-05T09:25;2012-12-05T09:40;Benthic;;;250;1;;28,4;4,2;;
Sylt-2 trawl 11;55,036;8,4688;55,0316;8,4633;7,3;7,9;2012-12-05T10:26;2012-12-05T10:41;Benthic;8000;313;100;5;;27,3;3,3;;
Sylt-2 trawl 11;55,036;8,4688;55,0316;8,4633;7,3;7,9;2012-12-05T10:26;2012-12-05T10:41;Benthic;8000;313;105;6;;27,3;3,3;;
Sylt-2 trawl 11;55,036;8,4688;55,0316;8,4633;7,3;7,9;2012-12-05T10:26;2012-12-05T10:41;Benthic;8000;313;110;21;;27,3;3,3;;
Sylt-2 trawl 11;55,036;8,4688;55,0316;8,4633;7,3;7,9;2012-12-05T10:26;2012-12-05T10:41;Benthic;8000;313;115;2;;27,3;3,3;;
Sylt-2 trawl 11;55,036;8,4688;55,0316;8,4633;7,3;7,9;2012-12-05T10:26;2012-12-05T10:41;Benthic;8000;313;120;3;;27,3;3,3;;
Sylt-1 trawl 11;55,0558;8,4395;55,0478;8,4635;6,9;12,8;2012-12-05T09:58;2012-12-05T10:07;Pelagic;;;95;1;;28,4;4,2;;
Sylt-1 trawl 11;55,0558;8,4395;55,0478;8,4635;6,9;12,8;2012-12-05T09:58;2012-12-05T10:07;Pelagic;;;110;2;;28,4;4,2;;
Sylt-1 trawl 11;55,0558;8,4395;55,0478;8,4635;6,9;12,8;2012-12-05T09:58;2012-12-05T10:07;Pelagic;;;115;2;;28,4;4,2;;
Sylt-4 trawl 11;55,0008;8,4315;54,9925;8,4365;9,7;9,1;2012-12-05T12:25;2012-12-05T12:40;Pelagic;;;120;1;;26,1;1,6;;
Sylt-2 trawl 11;55,0307;8,4644;55,0172;8,4498;10,8;11,5;2012-12-05T11:10;2012-12-05T11:25;Pelagic;;;100;5;;27,3;3,3;;
Sylt-2 trawl 11;55,0307;8,4644;55,0172;8,4498;10,8;11,5;2012-12-05T11:10;2012-12-05T11:25;Pelagic;;;105;4;;27,3;3,3;;
Sylt-2 trawl 11;55,0307;8,4644;55,0172;8,4498;10,8;11,5;2012-12-05T11:10;2012-12-05T11:25;Pelagic;;;110;12;;27,3;3,3;;
Sylt-2 trawl 11;55,0307;8,4644;55,0172;8,4498;10,8;11,5;2012-12-05T11:10;2012-12-05T11:25;Pelagic;;;115;6;;27,3;3,3;;
Sylt-2 trawl 11;55,0307;8,4644;55,0172;8,4498;10,8;11,5;2012-12-05T11:10;2012-12-05T11:25;Pelagic;;;135;1;;27,3;3,3;;
Sylt-5 trawl 11;54,9987;8,4278;54,9925;8,426;10,3;3,2;2012-12-06T09:35;2012-12-06T09:50;Benthic;3020;300;90;1;;27,2;2,7;;
Sylt-5 trawl 11;54,9987;8,4278;54,9925;8,426;10,3;3,2;2012-12-06T09:35;2012-12-06T09:50;Benthic;3020;300;95;1;;27,2;2,7;;
Sylt-5 trawl 11;54,9987;8,4278;54,9925;8,426;10,3;3,2;2012-12-06T09:35;2012-12-06T09:50;Benthic;3020;300;100;2;;27,2;2,7;;
Sylt-5 trawl 11;54,9987;8,4278;54,9925;8,426;10,3;3,2;2012-12-06T09:35;2012-12-06T09:50;Benthic;3020;300;105;4;;27,2;2,7;;
Sylt-5 trawl 11;54,9987;8,4278;54,9925;8,426;10,3;3,2;2012-12-06T09:35;2012-12-06T09:50;Benthic;3020;300;110;22;;27,2;2,7;;
Sylt-5 trawl 11;54,9987;8,4278;54,9925;8,426;10,3;3,2;2012-12-06T09:35;2012-12-06T09:50;Benthic;3020;300;115;1;;27,2;2,7;;
Sylt-5 trawl 11;54,9987;8,4278;54,9925;8,426;10,3;3,2;2012-12-06T09:35;2012-12-06T09:50;Benthic;3020;300;120;4;;27,2;2,7;;
Sylt-7 trawl 2;54,9865;8,4397;54,9972;8,43;11,7;9,8;2013-02-05T00:00;;Benthic;;;110;1;;28;1,9;;
Sylt-3 trawl 4;55,0289;8,4608;55,0383;8,4608;3,2;7,3;2013-02-05T00:00;;Benthic;;;;1;;28,6;2;no length;
Sylt-7 trawl 4;55,036;8,4688;55,0316;8,4633;12,7;9,8;2013-02-05T00:00;;Benthic;;;100;1;;28,2;1,9;;
Sylt-2 trawl 5;55,0556;8,4384;55,0512;8,4534;12,3;12,2;2013-02-05T00:00;;Benthic;;;50;1;;28,8;2;;
Sylt-2 trawl 5;55,0556;8,4384;55,0512;8,4534;12,3;12,2;2013-02-05T00:00;;Benthic;;;90;1;;28,8;2;;
Sylt-2 trawl 5;55,0556;8,4384;55,0512;8,4534;12,3;12,2;2013-02-05T00:00;;Benthic;;;110;1;;28,8;2;;
Sylt-2 trawl 5;55,0556;8,4384;55,0512;8,4534;12,3;12,2;2013-02-05T00:00;;Benthic;;;120;2;;28,8;2;;
Sylt-1 trawl 1;55,0559;8,4395;55,0478;8,4635;13,2;16;2013-02-05T00:00;;Pelagic;;;95;1;;28,8;2;;
Sylt-1 trawl 1;55,0559;8,4395;55,0478;8,4635;13,2;16;2013-02-05T00:00;;Pelagic;;;105;1;;28,8;2;;
Sylt-1 trawl 1;54,9323;8,3952;54,9407;8,4058;7,8;5,4;2013-02-06T00:00;;Benthic;;;70;1;;27,7;1,9;;
Sylt-1 trawl 1;54,9323;8,3952;54,9407;8,4058;7,8;5,4;2013-02-06T00:00;;Benthic;;;90;1;;27,7;1,9;;
Sylt-1 trawl 1;54,9323;8,3952;54,9407;8,4058;7,8;5,4;2013-02-06T00:00;;Benthic;;;100;3;;27,7;1,9;;
Sylt-6 trawl 1;54,9408;8,3998;54,9482;8,4163;2,8;2,8;2013-02-06T00:00;;Benthic;;;80;1;;27,7;1,9;;
Sylt-4 trawl 3;54,9987;8,4278;54,9925;8,426;8;2,9;2013-02-06T00:00;;Benthic;;;60;1;;27,1;1,9;;
Sylt-4 trawl 3;54,9987;8,4278;54,9925;8,426;8;2,9;2013-02-06T00:00;;Benthic;;;110;1;;27,1;1,9;;
Sylt-7 trawl 2;54,9865;8,4397;54,9972;8,43;11,7;9,8;2013-02-25T00:00;;Benthic;;;100;1;;26,5;0,1;;
Sylt-7 trawl 2;54,9865;8,4397;54,9972;8,43;11,7;9,8;2013-02-25T00:00;;Benthic;;;110;1;;26,5;0,1;;
Sylt-8 trawl 1;55,0289;8,4608;55,0383;8,4608;3,2;7,3;2013-02-25T00:00;;Benthic;;;75;3;;24,9;-0,1;;
Sylt-8 trawl 1;55,0289;8,4608;55,0383;8,4608;3,2;7,3;2013-02-25T00:00;;Benthic;;;80;1;;24,9;-0,1;;
Sylt-8 trawl 1;55,0289;8,4608;55,0383;8,4608;3,2;7,3;2013-02-25T00:00;;Benthic;;;85;1;;24,9;-0,1;;
Sylt-8 trawl 1;55,0289;8,4608;55,0383;8,4608;3,2;7,3;2013-02-25T00:00;;Benthic;;;90;1;;24,9;-0,1;;
Sylt-8 trawl 1;55,0289;8,4608;55,0383;8,4608;3,2;7,3;2013-02-25T00:00;;Benthic;;;100;3;;24,9;-0,1;;
Sylt-7 trawl 4;55,036;8,4688;55,0316;8,4633;12,7;9,8;2013-02-25T00:00;;Benthic;;;120;2;;26,6;0,1;;
Sylt-3 trawl 5;55,0556;8,4384;55,0512;8,4534;12,3;12,2;2013-02-25T00:00;;Benthic;;;110;1;;26,6;0,2;;
Sylt-7 trawl 1;54,9408;8,3998;54,9482;8,4163;2,8;2,8;2013-02-26T00:00;;Benthic;;;100;1;;22,8;0,1;;
Sylt-5 trawl 3;54,9987;8,4278;54,9925;8,426;8;2,9;2013-02-26T00:00;;Benthic;;;70;1;;25,1;0;;
Sylt-5 trawl 3;54,9987;8,4278;54,9925;8,426;8;2,9;2013-02-26T00:00;;Benthic;;;80;1;;25,1;0;;
Sylt-7 trawl 2;54,9865;8,4397;54,9972;8,43;11,7;9,8;2013-03-27T00:00;;Benthic;;;70;1;;28,3;0;;
Sylt-5 trawl 4;55,0289;8,4608;55,0383;8,4608;3,2;7,3;2013-03-27T00:00;;Benthic;;;105;1;;27,4;-0,2;;
Sylt-7 trawl 4;55,036;8,4688;55,0316;8,4633;12,7;9,8;2013-03-27T00:00;;Benthic;;;80;3;;28,3;-0,1;;
Sylt-4 trawl 5;55,0556;8,4384;55,0512;8,4534;12,3;12,2;2013-03-27T00:00;;Benthic;;;60;1;;28,5;-0,1;;
Sylt-4 trawl 3;55,0008;8,4315;54,9925;8,4365;14,2;7,7;2013-03-27T00:00;;Pelagic;;;100;1;;28,3;0;;
Sylt-2 trawl 2;54,9408;8,3998;54,9482;8,4163;2,8;2,8;2013-03-28T00:00;;Benthic;;;80;1;;26,1;0,1;;
Sylt-2 trawl 2;54,9408;8,3998;54,9482;8,4163;2,8;2,8;2013-03-28T00:00;;Benthic;;;85;1;;26,1;0,1;;
Sylt-2 trawl 2;54,9408;8,3998;54,9482;8,4163;2,8;2,8;2013-03-28T00:00;;Benthic;;;90;1;;26,1;0,1;;
Sylt-2 trawl 2;54,9408;8,3998;54,9482;8,4163;2,8;2,8;2013-03-28T00:00;;Benthic;;;95;1;;26,1;0,1;;
Sylt-2 trawl 2;54,9408;8,3998;54,9482;8,4163;2,8;2,8;2013-03-28T00:00;;Benthic;;;105;1;;26,1;0,1;;
Sylt-2 trawl 2;54,9408;8,3998;54,9482;8,4163;2,8;2,8;2013-03-28T00:00;;Benthic;;;250;1;;26,1;0,1;;
Sylt-7 trawl 3;54,9987;8,4278;54,9925;8,426;8;2,9;2013-03-28T00:00;;Benthic;;;60;1;;26,8;0,5;;
Sylt-7 trawl 3;54,9987;8,4278;54,9925;8,426;8;2,9;2013-03-28T00:00;;Benthic;;;70;1;;26,8;0,5;;
