Sample label;Latitude (start of trawl);Longitude (start of trawl);Latitude 2 (end of trawl);Longitude 2 (end of trawl);Bathy depth [m] (start of trawl);Bathy depth [m] (end of trawl);Date/Time (start of trawl);Date/Time (end of trawl);Habitat;Mass [g] (total);Mass [g] (subsample);S. sprattus TL [mm];S. sprattus [#];Sal (PSU);Temp [Â°C] (at surface);Comment
Sylt-2 trawl 6;55,030667;8,4644;55,01715;8,449767;9,8;9,7;2011-08-16T09:37;2011-08-16T09:52;Pelagic;;;90;24;28,5;17,1;
Sylt-2 trawl 6;55,030667;8,4644;55,01715;8,449767;9,8;9,7;2011-08-16T09:37;2011-08-16T09:52;Pelagic;;;95;7;28,5;17,1;
Sylt-2 trawl 6;55,030667;8,4644;55,01715;8,449767;9,8;9,7;2011-08-16T09:37;2011-08-16T09:52;Pelagic;;;105;1;28,5;17,1;
Sylt-2 trawl 6;55,036;8,46875;55,0316;8,463283;12,8;10,5;2011-08-16T10:08;2011-08-16T10:23;Benthic;344;77;85;1;28,5;17,1;
Sylt-2 trawl 6;55,036;8,46875;55,0316;8,463283;12,8;10,5;2011-08-16T10:08;2011-08-16T10:23;Benthic;344;77;90;8;28,5;17,1;
Sylt-2 trawl 6;55,036;8,46875;55,0316;8,463283;12,8;10,5;2011-08-16T10:08;2011-08-16T10:23;Benthic;344;77;95;4;28,5;17,1;
Sylt-4 trawl 6;55,000833;8,4315;54,9925;8,4365;3;8,2;2011-08-16T11:06;2011-08-16T11:21;Pelagic;;;90;1;28,6;17,1;
Sylt-4 trawl 6;54,9865;8,439667;54,997167;8,43;9,8;8;2011-08-16T11:38;2011-08-16T11:53;Benthic;118;16;85;2;28,6;17,1;
Sylt-4 trawl 6;54,9865;8,439667;54,997167;8,43;9,8;8;2011-08-16T11:38;2011-08-16T11:53;Benthic;118;16;95;1;28,6;17,1;
Sylt-5 trawl 7;54,998667;8,427833;54,9925;8,426;8,5;7,7;2011-08-17T08:20;2011-08-17T08:35;Benthic;;;80;2;28,6;16,9;
Sylt-5 trawl 7;54,998667;8,427833;54,9925;8,426;8,5;7,7;2011-08-17T08:20;2011-08-17T08:35;Benthic;;;85;3;28,6;16,9;
Sylt-3 trawl 8;55,027167;8,447767;55,036567;8,455;3,1;4;2011-09-26T09:00;2011-09-26T09:15;Benthic;4624;133;80;1;27,6;15;
Sylt-3 trawl 8;55,027167;8,447767;55,036567;8,455;3,1;4;2011-09-26T09:00;2011-09-26T09:15;Benthic;4624;133;90;3;27,6;15;
Sylt-3 trawl 8;55,027167;8,447767;55,036567;8,455;3,1;4;2011-09-26T09:00;2011-09-26T09:15;Benthic;4624;133;100;9;27,6;15;
Sylt-3 trawl 8;55,027167;8,447767;55,036567;8,455;3,1;4;2011-09-26T09:00;2011-09-26T09:15;Benthic;4624;133;95;4;27,6;15;
Sylt-3 trawl 8;55,027167;8,447767;55,036567;8,455;3,1;4;2011-09-26T09:00;2011-09-26T09:15;Benthic;4624;133;105;2;27,6;15;
Sylt-1 trawl 7;55,05585;8,439483;55,047833;8,463517;10,1;18,3;2011-09-26T09:48;2011-09-26T10:03;Pelagic;2257;195;90;5;28,1;14,9;
Sylt-1 trawl 7;55,05585;8,439483;55,047833;8,463517;10,1;18,3;2011-09-26T09:48;2011-09-26T10:03;Pelagic;2257;195;95;8;28,1;14,9;
Sylt-1 trawl 7;55,05585;8,439483;55,047833;8,463517;10,1;18,3;2011-09-26T09:48;2011-09-26T10:03;Pelagic;2257;195;100;14;28,1;14,9;
Sylt-1 trawl 7;55,05585;8,439483;55,047833;8,463517;10,1;18,3;2011-09-26T09:48;2011-09-26T10:03;Pelagic;2257;195;105;1;28,1;14,9;
Sylt-2 trawl 7;55,036;8,46875;55,0316;8,463283;7;16,2;2011-09-26T10:55;2011-09-26T11:10;Benthic;525;287;90;22;27,3;14,9;
Sylt-2 trawl 7;55,036;8,46875;55,0316;8,463283;7;16,2;2011-09-26T10:55;2011-09-26T11:10;Benthic;525;287;95;11;27,3;14,9;
Sylt-2 trawl 7;55,036;8,46875;55,0316;8,463283;7;16,2;2011-09-26T10:55;2011-09-26T11:10;Benthic;525;287;100;10;27,3;14,9;
Sylt-2 trawl 7;55,036;8,46875;55,0316;8,463283;7;16,2;2011-09-26T10:55;2011-09-26T11:10;Benthic;525;287;105;1;27,3;14,9;
Sylt-2 trawl 7;55,036;8,46875;55,0316;8,463283;7;16,2;2011-09-26T10:55;2011-09-26T11:10;Benthic;525;287;110;1;27,3;14,9;
Sylt-2 trawl 7;55,030667;8,4644;55,01715;8,449767;9,3;11,6;2011-09-26T11:25;2011-09-26T11:40;Pelagic;4860;194;90;6;27,3;14,9;
Sylt-2 trawl 7;55,030667;8,4644;55,01715;8,449767;9,3;11,6;2011-09-26T11:25;2011-09-26T11:40;Pelagic;4860;194;95;13;27,3;14,9;
Sylt-2 trawl 7;55,030667;8,4644;55,01715;8,449767;9,3;11,6;2011-09-26T11:25;2011-09-26T11:40;Pelagic;4860;194;100;10;27,3;14,9;
Sylt-4 trawl 7;54,9865;8,439667;54,997167;8,43;7,5;11,9;2011-09-26T12:08;2011-09-26T12:13;Benthic;210;32;85;1;27,2;15,1;
Sylt-4 trawl 7;54,9865;8,439667;54,997167;8,43;7,5;11,9;2011-09-26T12:08;2011-09-26T12:13;Benthic;210;32;90;5;27,2;15,1;
Sylt-4 trawl 7;55,000833;8,4315;54,9925;8,4365;11,2;9,5;2011-09-26T12:38;2011-09-26T10:53;Pelagic;;;60;2;27,2;15,1;
Sylt-5 trawl 8;54,998667;8,427833;54,9925;8,426;2,6;1,5;2011-09-28T09:00;2011-09-28T09:15;Benthic;5864;858;45;1;27,8;15,4;
Sylt-5 trawl 8;54,998667;8,427833;54,9925;8,426;2,6;1,5;2011-09-28T09:00;2011-09-28T09:15;Benthic;5864;858;50;1;27,8;15,4;
Sylt-5 trawl 8;54,998667;8,427833;54,9925;8,426;2,6;1,5;2011-09-28T09:00;2011-09-28T09:15;Benthic;5864;858;90;3;27,8;15,4;
Sylt-5 trawl 8;54,998667;8,427833;54,9925;8,426;2,6;1,5;2011-09-28T09:00;2011-09-28T09:15;Benthic;5864;858;95;29;27,8;15,4;
Sylt-5 trawl 8;54,998667;8,427833;54,9925;8,426;2,6;1,5;2011-09-28T09:00;2011-09-28T09:15;Benthic;5864;858;100;84;27,8;15,4;
Sylt-5 trawl 8;54,998667;8,427833;54,9925;8,426;2,6;1,5;2011-09-28T09:00;2011-09-28T09:15;Benthic;5864;858;105;1;27,8;15,4;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,9;1,4;2011-09-28T10:04;2011-09-28T10:19;Benthic;1118;328;65;4;27,9;15,6;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,9;1,4;2011-09-28T10:04;2011-09-28T10:19;Benthic;1118;328;70;6;27,9;15,6;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,9;1,4;2011-09-28T10:04;2011-09-28T10:19;Benthic;1118;328;75;6;27,9;15,6;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,9;1,4;2011-09-28T10:04;2011-09-28T10:19;Benthic;1118;328;80;5;27,9;15,6;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,9;1,4;2011-09-28T10:04;2011-09-28T10:19;Benthic;1118;328;85;2;27,9;15,6;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,9;1,4;2011-09-28T10:04;2011-09-28T10:19;Benthic;1118;328;90;5;27,9;15,6;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,9;1,4;2011-09-28T10:04;2011-09-28T10:19;Benthic;1118;328;95;19;27,9;15,6;
Sylt-7 trawl 7;54,940833;8,399833;54,948167;8,416333;1,9;1,4;2011-09-28T10:04;2011-09-28T10:19;Benthic;1118;328;100;18;27,9;15,6;
Sylt-6 trawl 7;54,931667;8,394833;54,944;8,4145;6,8;5,5;2011-09-28T11:02;2011-09-28T11:17;Pelagic;73;;50;1;28;15,3;
Sylt-6 trawl 7;54,931667;8,394833;54,944;8,4145;6,8;5,5;2011-09-28T11:02;2011-09-28T11:17;Pelagic;73;;55;1;28;15,3;
Sylt-6 trawl 7;54,931667;8,394833;54,944;8,4145;6,8;5,5;2011-09-28T11:02;2011-09-28T11:17;Pelagic;73;;65;1;28;15,3;
Sylt-6 trawl 7;54,931667;8,394833;54,944;8,4145;6,8;5,5;2011-09-28T11:02;2011-09-28T11:17;Pelagic;73;;70;5;28;15,3;
Sylt-6 trawl 7;54,931667;8,394833;54,944;8,4145;6,8;5,5;2011-09-28T11:02;2011-09-28T11:17;Pelagic;73;;80;3;28;15,3;
Sylt-6 trawl 7;54,931667;8,394833;54,944;8,4145;6,8;5,5;2011-09-28T11:02;2011-09-28T11:17;Pelagic;73;;90;1;28;15,3;
Sylt-6 trawl 7;54,931667;8,394833;54,944;8,4145;6,8;5,5;2011-09-28T11:02;2011-09-28T11:17;Pelagic;73;;95;5;28;15,3;
Sylt-6 trawl 7;54,931667;8,394833;54,944;8,4145;6,8;5,5;2011-09-28T11:02;2011-09-28T11:17;Pelagic;73;;100;1;28;15,3;
Sylt-6 trawl 7;54,932333;8,395167;54,940667;8,405833;5,2;6,3;2011-09-28T11:31;2011-09-28T11:46;Benthic;;;75;2;28;15,3;
Sylt-6 trawl 7;54,932333;8,395167;54,940667;8,405833;5,2;6,3;2011-09-28T11:31;2011-09-28T11:46;Benthic;;;80;1;28;15,3;
Sylt-6 trawl 7;54,932333;8,395167;54,940667;8,405833;5,2;6,3;2011-09-28T11:31;2011-09-28T11:46;Benthic;;;90;1;28;15,3;
Sylt-6 trawl 7;54,932333;8,395167;54,940667;8,405833;5,2;6,3;2011-09-28T11:31;2011-09-28T11:46;Benthic;;;95;2;28;15,3;
Sylt-6 trawl 7;54,932333;8,395167;54,940667;8,405833;5,2;6,3;2011-09-28T11:31;2011-09-28T11:46;Benthic;;;105;1;28;15,3;
Sylt-3 trawl 9;55,027167;8,447767;55,036567;8,455;3;3,6;2011-10-26T08:39;2011-10-26T08:54;Benthic;107;4;80;1;26,6;8,3;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;10,4;9,4;2011-10-26T09:30;2011-10-26T09:45;Pelagic;;;75;3;26,8;8,9;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;10,4;9,4;2011-10-26T09:30;2011-10-26T09:45;Pelagic;;;80;2;26,8;8,9;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;10,4;9,4;2011-10-26T09:30;2011-10-26T09:45;Pelagic;;;85;2;26,8;8,9;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;10,4;9,4;2011-10-26T09:30;2011-10-26T09:45;Pelagic;;;90;5;26,8;8,9;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;10,4;9,4;2011-10-26T09:30;2011-10-26T09:45;Pelagic;;;95;6;26,8;8,9;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;10,4;9,4;2011-10-26T09:30;2011-10-26T09:45;Pelagic;;;100;6;26,8;8,9;
Sylt-1 trawl 8;55,05585;8,439483;55,047833;8,463517;10,4;9,4;2011-10-26T09:30;2011-10-26T09:45;Pelagic;;;110;2;26,8;8,9;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;19,6;21,9;2011-10-26T10:19;2011-10-26T10:31;Pelagic;;;50;2;28,1;9,5;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;19,6;21,9;2011-10-26T10:19;2011-10-26T10:31;Pelagic;;;60;1;28,1;9,5;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;19,6;21,9;2011-10-26T10:19;2011-10-26T10:31;Pelagic;;;70;1;28,1;9,5;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;19,6;21,9;2011-10-26T10:19;2011-10-26T10:31;Pelagic;;;75;1;28,1;9,5;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;19,6;21,9;2011-10-26T10:19;2011-10-26T10:31;Pelagic;;;80;2;28,1;9,5;
Sylt-8 trawl 1;55,065167;8,359333;55,071333;8,334667;19,6;21,9;2011-10-26T10:19;2011-10-26T10:31;Pelagic;;;120;1;28,1;9,5;
Sylt-8 trawl 1;55,065333;8,361333;55,070167;8,342833;10,6;11;2011-10-26T11:05;2011-10-26T11:20;Benthic;36;4;80;1;28,1;9,5;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;22,1;16,4;2011-10-26T11:42;2011-10-26T11:57;Benthic;;;70;1;26,8;8,9;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;22,1;16,4;2011-10-26T11:42;2011-10-26T11:57;Benthic;;;75;1;26,8;8,9;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;22,1;16,4;2011-10-26T11:42;2011-10-26T11:57;Benthic;;;80;1;26,8;8,9;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;22,1;16,4;2011-10-26T11:42;2011-10-26T11:57;Benthic;;;85;2;26,8;8,9;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;22,1;16,4;2011-10-26T11:42;2011-10-26T11:57;Benthic;;;90;2;26,8;8,9;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;22,1;16,4;2011-10-26T11:42;2011-10-26T11:57;Benthic;;;95;2;26,8;8,9;
Sylt-1 trawl 8;55,05555;8,438433;55,0512;8,4534;22,1;16,4;2011-10-26T11:42;2011-10-26T11:57;Benthic;;;100;1;26,8;8,9;
Sylt-4 trawl 8;55,000833;8,4315;54,9925;8,4365;11;11,1;2011-10-26T12:00;2011-10-26T12:15;Pelagic;;;80;1;26,6;8,2;
Sylt-4 trawl 8;55,000833;8,4315;54,9925;8,4365;11;11,1;2011-10-26T12:00;2011-10-26T12:15;Pelagic;;;85;1;26,6;8,2;
Sylt-4 trawl 8;55,000833;8,4315;54,9925;8,4365;11;11,1;2011-10-26T12:00;2011-10-26T12:15;Pelagic;;;100;1;26,6;8,2;
Sylt-2 trawl 8;55,036;8,46875;55,0316;8,463283;14,8;10,6;2011-10-26T12:15;2011-10-26T12:30;Benthic;;;110;2;28,3;9,6;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;60;2;26,9;9;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;65;8;26,9;9;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;70;11;26,9;9;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;75;4;26,9;9;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;80;8;26,9;9;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;85;5;26,9;9;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;90;2;26,9;9;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;95;2;26,9;9;
Sylt-9 trawl 1;54,989683;8,508183;54,99505;8,497417;5,3;6,9;2011-10-27T13:23;2011-10-27T13:38;Pelagic;;;100;2;26,9;9;
Sylt-3 trawl 10;55,027167;8,447767;55,036567;8,455;2;3,8;2011-11-28T09:15;2011-11-28T09:30;Benthic;;;50;1;29;7,7;
Sylt-3 trawl 10;55,027167;8,447767;55,036567;8,455;2;3,8;2011-11-28T09:15;2011-11-28T09:30;Benthic;;;60;2;29;7,7;
Sylt-3 trawl 10;55,027167;8,447767;55,036567;8,455;2;3,8;2011-11-28T09:15;2011-11-28T09:30;Benthic;;;70;5;29;7,7;
Sylt-3 trawl 10;55,027167;8,447767;55,036567;8,455;2;3,8;2011-11-28T09:15;2011-11-28T09:30;Benthic;;;75;2;29;7,7;
Sylt-3 trawl 10;55,027167;8,447767;55,036567;8,455;2;3,8;2011-11-28T09:15;2011-11-28T09:30;Benthic;;;80;2;29;7,7;
Sylt-3 trawl 10;55,027167;8,447767;55,036567;8,455;2;3,8;2011-11-28T09:15;2011-11-28T09:30;Benthic;;;85;5;29;7,7;
Sylt-3 trawl 10;55,027167;8,447767;55,036567;8,455;2;3,8;2011-11-28T09:15;2011-11-28T09:30;Benthic;;;90;1;29;7,7;
Sylt-3 trawl 10;55,027167;8,447767;55,036567;8,455;2;3,8;2011-11-28T09:15;2011-11-28T09:30;Benthic;;;95;1;29;7,7;
Sylt-1 trawl 9;55,05585;8,439483;55,047833;8,463517;11;11,9;2011-11-28T09:47;2011-11-28T10:02;Pelagic;;;85;2;28,9;7,6;
Sylt-1 trawl 9;55,05585;8,439483;55,047833;8,463517;11;11,9;2011-11-28T09:47;2011-11-28T10:02;Pelagic;;;70;2;28,9;7,6;
Sylt-1 trawl 9;55,05585;8,439483;55,047833;8,463517;11;11,9;2011-11-28T09:47;2011-11-28T10:02;Pelagic;;;80;2;28,9;7,6;
Sylt-1 trawl 9;55,05585;8,439483;55,047833;8,463517;11;11,9;2011-11-28T09:47;2011-11-28T10:02;Pelagic;;;60;1;28,9;7,6;
Sylt-1 trawl 9;55,05555;8,438433;55,0512;8,4534;19,1;8,1;2011-11-28T10:16;2011-11-28T10:31;Benthic;;;70;1;28,9;7,6;
Sylt-1 trawl 9;55,05555;8,438433;55,0512;8,4534;19,1;8,1;2011-11-28T10:16;2011-11-28T10:31;Benthic;;;75;1;28,9;7,6;
Sylt-1 trawl 9;55,05555;8,438433;55,0512;8,4534;19,1;8,1;2011-11-28T10:16;2011-11-28T10:31;Benthic;;;80;1;28,9;7,6;
Sylt-1 trawl 9;55,05555;8,438433;55,0512;8,4534;19,1;8,1;2011-11-28T10:16;2011-11-28T10:31;Benthic;;;85;2;28,9;7,6;
Sylt-2 trawl 9;55,036;8,46875;55,0316;8,463283;7,6;7,1;2011-11-28T10:55;2011-11-28T11:00;Benthic;20;9;85;2;28,5;7,4;
Sylt-4 trawl 9;55,000833;8,4315;54,9925;8,4365;12,2;9,6;2011-11-28T12:37;2011-11-28T12:52;Pelagic;;;90;1;28,7;7,3;
Sylt-4 trawl 9;55,000833;8,4315;54,9925;8,4365;12,2;9,6;2011-11-28T12:37;2011-11-28T12:52;Pelagic;;;95;1;28,7;7,3;
Sylt-5 trawl 10;54,998667;8,427833;54,9925;8,426;4,6;2,5;2011-11-29T08:55;2011-11-29T09:10;Benthic;;;80;1;28,4;7,3;
Sylt-5 trawl 10;54,998667;8,427833;54,9925;8,426;4,6;2,5;2011-11-29T08:55;2011-11-29T09:10;Benthic;;;85;2;28,4;7,3;
Sylt-5 trawl 10;54,998667;8,427833;54,9925;8,426;4,6;2,5;2011-11-29T08:55;2011-11-29T09:10;Benthic;;;90;1;28,4;7,3;
Sylt-5 trawl 10;54,998667;8,427833;54,9925;8,426;4,6;2,5;2011-11-29T08:55;2011-11-29T09:10;Benthic;;;95;1;28,4;7,3;
Sylt-7 trawl 9;54,940833;8,399833;54,948167;8,416333;2,6;2,1;2011-11-29T09:52;2011-11-29T10:07;Benthic;;;85;3;28,8;7,1;
Sylt-7 trawl 9;54,940833;8,399833;54,948167;8,416333;2,6;2,1;2011-11-29T09:52;2011-11-29T10:07;Benthic;;;90;2;28,8;7,1;
Sylt-6 trawl 9;54,931667;8,394833;54,944;8,4145;4,3;5,8;2011-11-29T10:22;2011-11-29T10:37;Pelagic;;;80;1;28,8;7,1;
Sylt-6 trawl 9;54,931667;8,394833;54,944;8,4145;4,3;5,8;2011-11-29T10:22;2011-11-29T10:37;Pelagic;;;85;2;28,8;7,1;
Sylt-2 trawl 1;55,036;8,4688;55,0316;8,4633;9,6;11,5;2012-01-16T11:15;2012-01-16T11:30;Benthic;;;80;1;27,9;4,3;
Sylt-2 trawl 1;55,036;8,4688;55,0316;8,4633;9,6;11,5;2012-01-16T11:15;2012-01-16T11:30;Benthic;;;90;2;27,9;4,3;
Sylt-3 trawl 1;55,0289;8,4608;55,0289;8,4608;3,7;3,6;2012-01-16T09:06;2012-01-16T09:21;Benthic;;;65;1;28;4,4;
Sylt-3 trawl 1;55,0289;8,4608;55,0289;8,4608;3,7;3,6;2012-01-16T09:06;2012-01-16T09:21;Benthic;;;70;1;28;4,4;
Sylt-3 trawl 1;55,0289;8,4608;55,0289;8,4608;3,7;3,6;2012-01-16T09:06;2012-01-16T09:21;Benthic;;;80;1;28;4,4;
Sylt-3 trawl 1;55,0289;8,4608;55,0289;8,4608;3,7;3,6;2012-01-16T09:06;2012-01-16T09:21;Benthic;;;85;1;28;4,4;
Sylt-3 trawl 1;55,0289;8,4608;55,0289;8,4608;3,7;3,6;2012-01-16T09:06;2012-01-16T09:21;Benthic;;;90;2;28;4,4;
Sylt-3 trawl 1;55,0289;8,4608;55,0289;8,4608;3,7;3,6;2012-01-16T09:06;2012-01-16T09:21;Benthic;;;95;1;28;4,4;
Sylt-3 trawl 1;55,0289;8,4608;55,0289;8,4608;3,7;3,6;2012-01-16T09:06;2012-01-16T09:21;Benthic;;;110;1;28;4,4;
Sylt-4 trawl 1;54,9865;8,4397;54,9972;8,43;11;6,2;2012-01-16T12:33;2012-01-16T12:48;Benthic;;;100;2;27,5;4,1;
Sylt-4 trawl 1;54,9865;8,4397;54,9972;8,43;11;6,2;2012-01-16T12:33;2012-01-16T12:48;Benthic;;;105;3;27,5;4,1;
Sylt-4 trawl 1;54,9865;8,4397;54,9972;8,43;11;6,2;2012-01-16T12:33;2012-01-16T12:48;Benthic;;;110;2;27,5;4,1;
Sylt-4 trawl 1;54,9865;8,4397;54,9972;8,43;11;6,2;2012-01-16T12:33;2012-01-16T12:48;Benthic;;;115;1;27,5;4,1;
Sylt-2 trawl 1;55,036;8,4688;55,0316;8,4633;9,6;11,5;2012-01-16T11:15;2012-01-16T11:30;Benthic;;;70;1;27,9;4,3;
Sylt-4 trawl 1;55,0008;8,4315;54,9925;8,4365;4,9;7,8;2012-01-16T12:05;2012-01-16T12:20;Pelagic;;;80;3;27,5;4,1;
Sylt-4 trawl 1;55,0008;8,4315;54,9925;8,4365;4,9;7,8;2012-01-16T12:05;2012-01-16T12:20;Pelagic;;;85;1;27,5;4,1;
Sylt-4 trawl 1;55,0008;8,4315;54,9925;8,4365;4,9;7,8;2012-01-16T12:05;2012-01-16T12:20;Pelagic;;;90;2;27,5;4,1;
Sylt-4 trawl 1;55,0008;8,4315;54,9925;8,4365;4,9;7,8;2012-01-16T12:05;2012-01-16T12:20;Pelagic;;;95;1;27,5;4,1;
Sylt-1 trawl 1;55,0558;8,4395;55,0478;8,4635;11,4;14,4;2012-01-16T10:04;2012-01-16T10:14;Pelagic;;;85;2;28,9;4,6;
Sylt-5 trawl 1;54,9987;8,4278;54,9925;8,426;3,9;2,6;2012-01-17T08:50;2012-01-17T09:05;Benthic;;;80;3;28,4;4,3;
Sylt-5 trawl 1;54,9987;8,4278;54,9925;8,426;3,9;2,6;2012-01-17T08:50;2012-01-17T09:05;Benthic;;;85;1;28,4;4,3;
Sylt-6 trawl 1;54,9323;8,3952;54,9407;8,4058;7,8;6,3;2012-01-17T10:31;2012-01-17T10:46;Benthic;286;105;100;1;27,7;3,9;
Sylt-6 trawl 1;54,9323;8,3952;54,9407;8,4058;7,8;6,3;2012-01-17T10:31;2012-01-17T10:46;Benthic;286;105;110;3;27,7;3,9;
Sylt-6 trawl 1;54,9323;8,3952;54,9407;8,4058;7,8;6,3;2012-01-17T10:31;2012-01-17T10:46;Benthic;286;105;115;1;27,7;3,9;
Sylt-6 trawl 1;54,9323;8,3952;54,9407;8,4058;7,8;6,3;2012-01-17T10:31;2012-01-17T10:46;Benthic;286;105;120;3;27,7;3,9;
Sylt-6 trawl 1;54,9323;8,3952;54,9407;8,4058;7,8;6,3;2012-01-17T10:31;2012-01-17T10:46;Benthic;286;105;130;1;27,7;3,9;
Sylt-6 trawl 1;54,9317;8,3948;54,944;8,4145;6,4;8,3;2012-01-17T10:02;2012-01-17T10:17;Pelagic;;;85;1;27,7;3,9;
Sylt-3 trawl 2;55,0289;8,4608;55,0289;8,4608;3,9;3,5;2012-02-22T08:41;2012-02-22T08:56;Benthic;;;100;1;28,3;1,2;
Sylt-6 trawl 2;54,9317;8,3948;54,944;8,4145;6,8;5,7;2012-02-23T11:00;2012-02-23T11:15;Pelagic;;;90;1;28,1;2,4;
Sylt-1 trawl 3;55,0555;8,4384;55,0512;8,4534;11,4;8,9;2012-03-26T10:13;2012-03-26T10:28;Benthic;;;65;1;27,3;7,1;
Sylt-1 trawl 3;55,0555;8,4384;55,0512;8,4534;11,4;8,9;2012-03-26T10:13;2012-03-26T10:28;Benthic;;;70;1;27,3;7,1;
Sylt-1 trawl 3;55,0555;8,4384;55,0512;8,4534;11,4;8,9;2012-03-26T10:13;2012-03-26T10:28;Benthic;;;80;4;27,3;7,1;
Sylt-1 trawl 3;55,0555;8,4384;55,0512;8,4534;11,4;8,9;2012-03-26T10:13;2012-03-26T10:28;Benthic;;;120;1;27,3;7,1;
Sylt-4 trawl 3;54,9865;8,4397;54,9972;8,43;10,1;12,1;2012-03-26T14:38;2012-03-26T14:53;Benthic;;;60;5;27,3;7,5;
Sylt-4 trawl 3;54,9865;8,4397;54,9972;8,43;10,1;12,1;2012-03-26T14:38;2012-03-26T14:53;Benthic;;;70;3;27,3;7,5;
Sylt-4 trawl 3;54,9865;8,4397;54,9972;8,43;10,1;12,1;2012-03-26T14:38;2012-03-26T14:53;Benthic;;;85;1;27,3;7,5;
Sylt-8 trawl 1;55,0653;8,3613;55,0702;8,3428;7,6;9,9;2012-03-26T11:35;2012-03-26T11:50;Benthic;;;60;1;29,6;6,9;
Sylt-8 trawl 1;55,0653;8,3613;55,0702;8,3428;7,6;9,9;2012-03-26T11:35;2012-03-26T11:50;Benthic;;;110;1;29,6;6,9;
Sylt-2 trawl 3;55,036;8,4688;55,0316;8,4633;5,9;12,2;2012-03-26T13:30;2012-03-26T13:45;Benthic;532;51;55;4;27,3;7,4;
Sylt-2 trawl 3;55,036;8,4688;55,0316;8,4633;5,9;12,2;2012-03-26T13:30;2012-03-26T13:45;Benthic;532;51;60;5;27,3;7,4;
Sylt-2 trawl 3;55,036;8,4688;55,0316;8,4633;5,9;12,2;2012-03-26T13:30;2012-03-26T13:45;Benthic;532;51;65;8;27,3;7,4;
Sylt-2 trawl 3;55,036;8,4688;55,0316;8,4633;5,9;12,2;2012-03-26T13:30;2012-03-26T13:45;Benthic;532;51;70;7;27,3;7,4;
Sylt-2 trawl 3;55,036;8,4688;55,0316;8,4633;5,9;12,2;2012-03-26T13:30;2012-03-26T13:45;Benthic;532;51;75;3;27,3;7,4;
Sylt-2 trawl 3;55,036;8,4688;55,0316;8,4633;5,9;12,2;2012-03-26T13:30;2012-03-26T13:45;Benthic;532;51;80;1;27,3;7,4;
Sylt-2 trawl 3;55,0307;8,4644;55,0172;8,4498;9,2;11,9;2012-03-26T14:00;2012-03-26T14:15;Pelagic;;;60;9;27,3;7,4;
Sylt-2 trawl 3;55,0307;8,4644;55,0172;8,4498;9,2;11,9;2012-03-26T14:00;2012-03-26T14:15;Pelagic;;;65;8;27,3;7,4;
